price,carat,clarity,cut,color,depth,table,x,y,z,date
776,0.3,VS1,Ideal,G,61.4,57,4.34,4.29,2.65,2/23/2015
4346,1.2,I1,Good,D,63.6,60,6.72,6.67,4.26,2/23/2015
4522,1.03,SI2,Premium,E,61,60,6.53,6.46,3.96,2/23/2015
687,0.3,VVS2,Ideal,G,62.5,53.8,4.26,4.3,2.68,2/23/2015
8001,1.52,SI1,Fair,H,65.3,58,7.14,7.1,4.65,2/23/2015
1954,1,I1,Fair,G,67.3,57,6.26,6.12,4.18,2/23/2015
15474,2.1,SI1,Very Good,I,59.9,61,8.26,8.34,4.97,2/23/2015
964,0.54,SI1,Ideal,J,62.5,54,5.22,5.25,3.27,2/23/2015
1974,0.7,SI2,Premium,H,61,59,5.76,5.71,3.5,2/23/2015
752,0.33,VVS2,Premium,G,62,59,4.41,4.46,2.75,2/23/2015
3259,1,SI2,Good,F,59.4,64,6.52,6.48,3.86,2/23/2015
1100,0.38,VVS2,Ideal,E,62,57,4.61,4.62,2.86,2/23/2015
568,0.36,VS1,Very Good,I,60.9,61,4.58,4.61,2.8,2/23/2015
1687,0.51,VS2,Ideal,F,63.2,57,5.08,5.05,3.2,2/23/2015
1817,0.54,VS2,Ideal,D,61.9,55,5.23,5.24,3.24,2/23/2015
5939,1.01,SI1,Premium,D,62.3,60,6.4,6.35,3.97,2/23/2015
15499,2.14,SI1,Premium,I,59.5,59,8.42,8.36,4.99,2/23/2015
2116,0.7,SI2,Good,E,61,64,5.63,5.69,3.45,2/23/2015
11322,1.7,SI2,Premium,F,60.1,58,7.74,7.67,4.63,2/23/2015
7319,1.37,VVS2,Premium,J,59.4,61,7.29,7.25,4.32,2/23/2015
1745,0.54,VS1,Ideal,G,62,53.9,5.22,5.24,3.24,2/23/2015
1809,0.67,SI1,Ideal,G,62.9,54,5.63,5.6,3.53,2/23/2015
13267,2.02,SI2,Premium,F,61.3,58,8.09,8.05,4.95,2/23/2015
3007,0.71,SI1,Ideal,G,61.6,57,5.73,5.76,3.54,2/23/2015
3208,0.93,VS2,Very Good,J,63.3,61,6.19,6.14,3.9,2/23/2015
12210,2,SI2,Ideal,E,62.3,56,8.04,7.94,4.98,2/23/2015
1985,0.54,VVS2,Ideal,G,61.5,54,5.24,5.26,3.23,2/23/2015
1956,0.53,VS2,Ideal,D,61.2,56,5.23,5.2,3.19,2/23/2015
655,0.3,VVS2,Ideal,G,61.6,57,4.28,4.32,2.65,2/23/2015
3994,0.91,VS2,Very Good,I,61.5,58,6.2,6.23,3.82,2/23/2015
648,0.41,VS1,Ideal,J,62.4,55,4.75,4.77,2.97,2/23/2015
730,0.32,VVS2,Ideal,G,62.2,55,4.41,4.43,2.75,2/23/2015
526,0.3,SI1,Very Good,E,62.9,56,4.25,4.3,2.69,2/23/2015
4414,1.03,SI2,Good,F,59,59,6.55,6.6,3.88,2/23/2015
3730,0.91,SI1,Fair,D,64.7,61,6.06,5.99,3.9,2/23/2015
1107,0.41,VVS1,Premium,I,62,56,4.77,4.75,2.95,2/23/2015
1912,0.74,VS2,Good,J,60.6,62.6,5.79,5.85,3.53,2/23/2015
5834,1.06,SI1,Ideal,F,61.9,57,6.57,6.54,4.06,2/23/2015
2850,0.7,VS2,Ideal,F,60.8,59,5.69,5.79,3.49,2/23/2015
4948,1.04,SI1,Premium,G,62.6,55,6.49,6.42,4.04,2/23/2015
2052,0.5,VVS2,Very Good,F,63,57,5.01,5.05,3.17,2/23/2015
4686,1.07,VS2,Ideal,J,61.6,56,6.59,6.55,4.04,2/23/2015
6435,1.2,SI1,Premium,F,62.9,58,6.76,6.69,4.23,2/23/2015
1132,0.53,SI2,Very Good,F,62.5,57,5.11,5.17,3.21,2/23/2015
1689,0.52,VS2,Ideal,E,60.9,57,5.21,5.23,3.18,2/23/2015
844,0.3,VS2,Ideal,E,61.2,55,4.35,4.31,2.65,2/23/2015
1746,0.5,VS2,Premium,E,61.3,59,5.1,5.05,3.11,2/23/2015
568,0.36,VS2,Good,H,63.7,55,4.49,4.52,2.87,2/23/2015
862,0.33,IF,Ideal,I,61.2,56,4.46,4.49,2.74,2/23/2015
8120,1.04,VVS1,Ideal,G,62.5,55,6.45,6.54,4.06,2/23/2015
863,0.34,IF,Ideal,H,61.6,54,4.49,4.53,2.78,2/23/2015
4389,1,SI1,Good,H,63.9,56,6.28,6.31,4.02,2/23/2015
367,0.2,VS2,Premium,F,62.6,59,3.73,3.71,2.33,2/23/2015
1018,0.32,IF,Very Good,E,61.4,55,4.43,4.46,2.73,2/23/2015
1002,0.32,VVS2,Ideal,F,61.3,56,4.42,4.45,2.72,2/23/2015
638,0.3,VVS2,Very Good,G,62.9,55,4.28,4.31,2.7,2/23/2015
4114,0.7,VVS2,Ideal,F,61.2,56,5.73,5.78,3.52,2/23/2015
770,0.31,VS1,Premium,G,59.9,59,4.44,4.41,2.65,2/23/2015
970,0.44,SI1,Very Good,E,63.4,57,4.85,4.81,3.06,2/23/2015
6436,1.69,I1,Premium,I,62.4,60,7.59,7.56,4.73,2/23/2015
4788,1,SI1,Premium,H,61.3,60,6.38,6.35,3.9,2/23/2015
3605,0.9,SI2,Very Good,F,63.4,59,6.07,6.11,3.86,2/23/2015
1637,0.54,VS2,Good,E,63.1,58,5.13,5.21,3.26,2/23/2015
575,0.25,VVS2,Very Good,E,63,55,4,4.03,2.53,2/23/2015
8371,1.5,SI1,Ideal,I,62.3,56,7.35,7.41,4.6,2/23/2015
6108,1.01,VS2,Ideal,G,62.4,56,6.41,6.37,3.99,2/23/2015
5410,1.13,SI1,Premium,H,62.1,58,6.7,6.66,4.15,2/23/2015
4395,1.01,SI1,Premium,G,62.3,60,6.31,6.25,3.91,2/23/2015
417,0.24,VS1,Very Good,F,62,56,3.94,3.99,2.46,2/23/2015
3551,0.75,VVS2,Very Good,F,61.1,55,5.85,5.9,3.59,2/23/2015
4364,1.05,SI2,Ideal,J,61.3,56,6.56,6.59,4.03,2/23/2015
3219,0.72,VS2,Ideal,D,62.7,56,5.65,5.71,3.56,2/23/2015
3228,0.74,VS2,Premium,E,62.7,58,5.77,5.72,3.6,2/23/2015
6915,1.04,VS1,Very Good,D,60.8,58,6.5,6.53,3.96,2/23/2015
872,0.31,VS2,Ideal,E,61.9,55,4.39,4.34,2.7,2/23/2015
2312,0.7,SI1,Very Good,F,60.3,59,5.73,5.78,3.47,2/23/2015
3577,1.01,SI2,Very Good,G,60.8,63,6.4,6.36,3.88,2/23/2015
895,0.3,IF,Good,G,63.5,55,4.26,4.28,2.71,2/23/2015
3031,0.77,VS1,Fair,F,66.8,57,5.66,5.76,3.82,2/23/2015
816,0.31,VVS1,Very Good,G,63,58,4.29,4.32,2.71,2/23/2015
6628,1.39,SI2,Very Good,G,61.5,62,7.09,7.16,4.38,2/23/2015
1114,0.53,VS2,Very Good,J,62.9,58,5.16,5.18,3.25,2/23/2015
1741,0.5,VVS2,Ideal,G,61.9,58,5.06,5.09,3.14,2/23/2015
2300,0.71,VS2,Premium,I,60.4,60,5.8,5.72,3.48,2/23/2015
3710,0.71,VS1,Ideal,F,61.9,56,5.7,5.74,3.54,2/23/2015
4439,0.91,VS2,Fair,D,65.1,63,6.02,6,3.91,2/23/2015
4372,1,VS2,Premium,I,61.6,59,6.39,6.47,3.96,2/23/2015
4271,1.13,SI2,Premium,I,59.9,57,6.8,6.76,4.06,2/23/2015
1969,0.64,SI1,Very Good,D,62.3,58,5.49,5.53,3.43,2/23/2015
4805,1.1,SI1,Premium,I,62.7,57,6.6,6.55,4.12,2/23/2015
816,0.31,VS2,Premium,D,61.7,58,4.37,4.32,2.68,2/23/2015
12822,1.81,VS2,Very Good,I,62.7,58,7.68,7.77,4.84,2/23/2015
1232,0.39,VVS2,Ideal,D,61.8,57,4.67,4.71,2.9,2/23/2015
357,0.3,VS2,Very Good,J,62.2,57,4.28,4.3,2.67,2/23/2015
505,0.36,VS2,Premium,I,62.7,59,4.54,4.58,2.86,2/23/2015
901,0.31,IF,Ideal,F,61.7,56,4.38,4.41,2.71,2/27/2015
1710,0.5,VS1,Very Good,F,62.3,55,5.06,5.09,3.16,2/27/2015
939,0.34,VVS1,Very Good,F,61.3,57,4.49,4.52,2.76,2/27/2015
839,0.41,VVS2,Very Good,H,61.3,54,4.75,4.87,2.95,2/27/2015
1222,0.5,SI1,Very Good,E,62.6,56,5.06,5.07,3.17,2/27/2015
2777,0.7,SI1,Premium,E,61.3,58,5.71,5.68,3.49,2/27/2015
11113,1.75,SI2,Ideal,F,62.9,57,7.71,7.59,4.81,2/27/2015
544,0.31,VS1,Ideal,H,62.4,55,4.33,4.36,2.71,2/27/2015
4798,1.02,SI2,Ideal,E,62.1,55,6.51,6.4,4.01,2/27/2015
943,0.3,IF,Ideal,E,62,54,4.31,4.34,2.68,2/27/2015
580,0.32,VS1,Ideal,H,61.4,55,4.43,4.49,2.74,2/27/2015
4478,1.02,SI2,Good,E,64.3,58,6.36,6.26,4.06,2/27/2015
4586,1.03,SI2,Premium,F,60.7,60,6.52,6.47,3.94,2/27/2015
694,0.4,SI1,Ideal,F,62,54,4.76,4.79,2.96,2/27/2015
6232,1.24,SI1,Ideal,I,62,58,6.83,6.88,4.25,2/27/2015
2306,0.71,SI2,Premium,E,61.1,58,5.76,5.73,3.51,2/27/2015
611,0.23,VS1,Very Good,D,61.5,58,3.93,3.98,2.43,2/27/2015
1290,0.39,VVS2,Ideal,D,61.8,57,4.71,4.67,2.9,2/27/2015
10825,1.04,VVS1,Ideal,F,61.6,55,6.5,6.53,4.02,2/27/2015
1040,0.42,VS1,Premium,E,62.3,57,4.83,4.8,3,2/27/2015
4484,1.04,SI2,Premium,E,59.2,58,6.64,6.7,3.95,2/27/2015
9259,1.14,VVS1,Ideal,F,61.6,57,6.71,6.76,4.15,2/27/2015
586,0.28,IF,Ideal,H,63,55,4.14,4.19,2.62,2/27/2015
9306,1.5,VVS2,Very Good,J,62.2,57,7.25,7.31,4.53,2/27/2015
6088,1.23,SI2,Ideal,H,62.1,55.9,6.82,6.85,4.24,2/27/2015
7758,1.11,VS1,Ideal,G,62.6,57,6.64,6.59,4.14,2/27/2015
3724,0.95,SI2,Premium,G,59.5,56,6.41,6.36,3.8,2/27/2015
654,0.4,SI2,Ideal,G,61.8,56,4.75,4.77,2.94,2/27/2015
1270,0.56,SI1,Ideal,H,62.3,53,5.28,5.31,3.3,2/27/2015
3451,1.02,VVS2,Ideal,J,62.7,57,6.45,6.37,4.02,2/27/2015
757,0.34,VS1,Premium,E,58,60,4.63,4.61,2.68,2/27/2015
2407,0.53,VVS1,Ideal,E,61.7,57,5.17,5.21,3.2,2/27/2015
3496,0.56,VVS1,Ideal,D,61.9,56,5.32,5.28,3.28,2/27/2015
1076,0.41,VVS2,Ideal,G,61.3,56,4.77,4.76,2.92,2/27/2015
6046,1.51,SI1,Good,I,63.8,57,7.21,7.18,4.59,2/27/2015
6667,1.06,VS2,Ideal,G,61.1,57,6.59,6.56,4.02,2/27/2015
3419,0.96,SI2,Very Good,D,60.2,63,6.36,6.3,3.81,2/27/2015
4704,1.5,SI2,Fair,I,64.9,61,7.14,7.09,4.62,2/27/2015
552,0.3,SI1,Ideal,D,61.9,56,4.28,4.31,2.66,2/27/2015
15005,1.19,VVS1,Ideal,F,61.5,55,6.82,6.84,4.2,2/27/2015
2589,0.72,VS2,Good,F,64.1,64,5.66,5.6,3.61,2/27/2015
858,0.34,VVS1,Ideal,F,61.1,57,4.55,4.58,2.79,2/27/2015
2057,0.7,SI2,Very Good,G,60.6,58,5.72,5.77,3.48,2/27/2015
776,0.3,VS2,Ideal,F,61.8,57,4.33,4.31,2.67,2/27/2015
1371,0.59,VS2,Ideal,I,61.8,56,5.39,5.42,3.34,2/27/2015
4201,1.07,SI2,Very Good,G,58.5,61,6.59,6.71,3.89,2/27/2015
3218,0.71,VS1,Very Good,F,60.6,60,5.68,5.73,3.46,2/27/2015
8943,1.01,VVS2,Good,D,63.5,57,6.32,6.35,4.02,2/27/2015
718,0.39,VS2,Good,H,63.1,58,4.63,4.66,2.93,2/27/2015
4368,1.04,SI2,Ideal,H,61.8,55,6.54,6.5,4.03,2/27/2015
1145,0.4,VVS1,Good,F,63.3,57,4.68,4.7,2.97,2/27/2015
6931,1.03,VS2,Very Good,G,61,58,6.5,6.54,3.98,2/27/2015
1668,0.55,VS2,Premium,G,62.3,56,5.29,5.24,3.28,2/27/2015
1056,0.43,VS1,Very Good,F,61,57,4.84,4.89,2.97,2/27/2015
1640,0.63,VS2,Very Good,H,61.2,59.2,5.48,5.51,3.36,2/27/2015
1940,0.53,VS1,Premium,D,62.4,61,5.25,5.14,3.24,2/27/2015
9301,1.51,VVS1,Good,I,64,60,7.21,7.26,4.63,2/27/2015
624,0.3,VS1,Ideal,G,61.8,57,4.29,4.32,2.66,2/27/2015
882,0.42,SI1,Very Good,G,63.1,56,4.79,4.75,3.01,2/27/2015
807,0.35,VS2,Ideal,G,61.3,56,4.55,4.58,2.8,2/27/2015
3173,1.01,SI2,Premium,G,60.1,58,6.54,6.39,3.89,2/27/2015
15957,1.5,VS1,Very Good,E,59,62,7.45,7.47,4.4,2/27/2015
2384,0.7,VS1,Fair,G,56.2,65,5.93,5.88,3.32,2/27/2015
1094,0.5,SI2,Ideal,F,60.9,57,5.15,5.1,3.12,2/27/2015
2448,0.71,SI1,Very Good,G,61.7,59,5.72,5.78,3.55,2/27/2015
2352,0.71,SI1,Fair,E,64.7,59,5.61,5.58,3.62,2/27/2015
902,0.39,VS1,Ideal,F,61.6,57,4.7,4.72,2.9,2/27/2015
11873,1.51,SI1,Premium,E,63,58,7.33,7.27,4.6,2/27/2015
876,0.41,SI2,Ideal,E,62.8,57,4.73,4.7,2.96,2/27/2015
2030,0.55,VS2,Premium,E,61.1,58,5.3,5.28,3.23,2/27/2015
15091,1.66,VS2,Good,G,63.2,56,7.49,7.61,4.77,2/27/2015
7178,1.01,VS1,Ideal,G,61.8,58,6.4,6.42,3.96,2/27/2015
12841,1.28,VVS2,Ideal,F,62.2,56,6.95,6.91,4.32,2/27/2015
12030,1.7,SI2,Very Good,E,63.3,57,7.59,7.51,4.78,2/27/2015
821,0.4,SI2,Premium,E,60.5,59,4.78,4.74,2.88,2/27/2015
898,0.34,VS1,Ideal,G,61.3,55,4.52,4.55,2.78,2/27/2015
788,0.35,VS1,Premium,H,61.3,59,4.57,4.54,2.79,2/27/2015
2359,0.78,SI1,Fair,G,64.6,56,5.86,5.79,3.76,2/27/2015
6028,1,VS1,Good,G,63.9,55,6.34,6.28,4.03,2/27/2015
2777,0.7,SI1,Premium,E,60,59,5.79,5.75,3.46,2/27/2015
4455,1.08,SI2,Ideal,H,60.4,57,6.63,6.68,4.02,2/27/2015
2745,0.71,VS2,Very Good,D,62.5,60,5.61,5.65,3.52,2/27/2015
5468,1.05,VS2,Premium,H,59,59,6.71,6.68,3.95,2/27/2015
872,0.31,VS1,Premium,F,61.8,60,4.39,4.35,2.7,2/27/2015
5789,1.01,SI1,Very Good,F,62.3,55,6.38,6.42,3.99,2/27/2015
916,0.35,VVS1,Ideal,E,61.3,56,4.52,4.55,2.78,2/27/2015
6092,1.21,SI2,Premium,F,59,60,6.99,6.94,4.11,2/27/2015
7362,1.2,SI1,Premium,E,60.3,57,6.98,6.84,4.17,4/30/2015
374,0.32,SI2,Good,I,63.1,58,4.34,4.41,2.76,4/30/2015
719,0.41,SI1,Premium,G,62.7,58,4.7,4.74,2.96,4/30/2015
2986,0.84,SI2,Ideal,G,62,56,6.02,6.05,3.74,4/30/2015
451,0.25,VVS1,Very Good,G,63.7,54,3.98,4.03,2.55,4/30/2015
18371,2.32,SI1,Very Good,I,63.2,59,8.55,8.44,5.37,4/30/2015
432,0.3,SI1,Ideal,G,62,57,4.27,4.31,2.66,4/30/2015
2583,0.82,VS1,Very Good,I,63.6,58.9,5.88,5.93,3.76,4/30/2015
12283,1.52,VS2,Good,F,57.8,59,7.58,7.5,4.36,4/30/2015
8555,1.5,VS2,Good,I,63.3,62,7.08,7.19,4.52,4/30/2015
625,0.31,VS2,Ideal,F,62.3,57,4.3,4.34,2.69,4/30/2015
3977,0.97,SI2,Very Good,F,59.6,59,6.41,6.47,3.84,4/30/2015
8703,1.73,SI1,Good,J,65.6,55,7.42,7.47,4.88,4/30/2015
2195,0.95,I1,Premium,J,61.7,59,6.32,6.26,3.88,4/30/2015
8401,1.02,VVS2,Ideal,G,61.6,57,6.45,6.47,3.98,4/30/2015
786,0.31,VVS1,Premium,H,61.8,59,4.36,4.32,2.68,4/30/2015
4679,1.03,SI2,Very Good,D,61.3,61,6.46,6.49,3.97,4/30/2015
1800,0.51,VVS2,Good,G,63.4,57,5.06,5.09,3.22,4/30/2015
599,0.26,VVS2,Ideal,E,62.3,57,4.06,4.09,2.54,4/30/2015
5012,1.13,SI1,Premium,E,62.7,57,6.65,6.62,4.16,4/30/2015
4707,1.01,SI1,Very Good,G,62.4,60,6.34,6.39,3.97,4/30/2015
1442,0.6,VS2,Ideal,H,62.1,55,5.42,5.46,3.38,4/30/2015
1920,0.51,IF,Ideal,H,62.6,56,5.1,5.13,3.2,4/30/2015
7338,1.12,VS1,Premium,G,58.4,58,6.87,6.84,4,4/30/2015
5812,1.01,SI1,Ideal,D,61.4,59,6.4,6.44,3.94,4/30/2015
646,0.28,VVS2,Premium,E,60.1,59,4.22,4.26,2.55,4/30/2015
1737,0.56,VS2,Fair,E,64.7,60,5.13,5.14,3.32,4/30/2015
2900,0.72,VS1,Premium,D,62.7,58,5.68,5.65,3.55,4/30/2015
970,0.4,VVS2,Ideal,I,61.8,56,4.76,4.79,2.95,4/30/2015
765,0.34,SI1,Ideal,E,62.3,57,4.51,4.48,2.8,4/30/2015
9424,1.2,VS2,Ideal,D,61.4,55,6.78,6.87,4.19,4/30/2015
1268,0.53,SI1,Ideal,H,60.8,56,5.27,5.29,3.21,4/30/2015
1182,0.6,SI2,Ideal,I,61.9,55,5.43,5.46,3.37,4/30/2015
571,0.36,SI1,Ideal,G,61.4,55,4.61,4.64,2.84,4/30/2015
552,0.24,VVS1,Good,F,58.3,57,4.1,4.14,2.4,4/30/2015
4158,0.9,SI1,Premium,F,63,60,6.13,6.09,3.85,4/30/2015
2230,0.7,SI1,Ideal,F,62.2,57,5.67,5.74,3.55,4/30/2015
1368,0.39,IF,Ideal,F,61.9,57,4.68,4.69,2.9,4/30/2015
706,0.35,VS2,Ideal,F,60.5,57,4.52,4.6,2.76,4/30/2015
16181,2.3,SI2,Ideal,I,61.8,57,8.45,8.48,5.23,4/30/2015
2076,0.61,VS1,Good,F,61.9,60,5.39,5.41,3.34,4/30/2015
594,0.33,VS2,Premium,I,62.6,58,4.42,4.34,2.74,4/30/2015
4192,1.21,SI2,Good,J,63.7,55,6.75,6.81,4.32,4/30/2015
5257,1.15,SI2,Very Good,E,60,59,6.78,6.82,4.08,4/30/2015
5104,1.03,VS1,Premium,I,60.4,59,6.57,6.51,3.95,4/30/2015
5019,0.71,VVS1,Ideal,F,61,56,5.77,5.8,3.53,4/30/2015
6038,0.99,SI1,Ideal,F,62.1,58,6.33,6.4,3.95,4/30/2015
452,0.31,VS2,Ideal,I,62,54,4.37,4.4,2.72,4/30/2015
680,0.31,VS2,Very Good,E,62.8,57,4.33,4.37,2.73,4/30/2015
530,0.23,VVS2,Ideal,D,62.1,57,3.92,3.97,2.45,4/30/2015
3303,0.9,SI2,Very Good,G,62.1,58,6.08,6.13,3.79,4/30/2015
1079,0.41,VS1,Ideal,E,61.7,55,4.75,4.78,2.94,4/30/2015
507,0.31,VS2,Ideal,H,61.4,56,4.38,4.42,2.7,4/30/2015
1624,0.5,VS1,Very Good,G,62.1,55,5.06,5.22,3.19,4/30/2015
3073,0.71,VS2,Ideal,E,62.2,57,5.69,5.73,3.55,4/30/2015
1738,0.49,VS1,Good,D,57.5,60,5.18,5.25,3,4/30/2015
830,0.39,VS2,Good,E,63.1,56,4.63,4.69,2.94,4/30/2015
9298,1.57,SI2,Ideal,H,60.7,57,7.49,7.54,4.56,4/30/2015
13995,1.51,VS1,Ideal,G,62.1,55,7.38,7.33,4.57,4/30/2015
7292,1.02,VVS2,Very Good,G,61.3,59,6.46,6.53,3.98,4/30/2015
13092,2.09,SI2,Premium,J,60,60,8.32,8.37,5.01,4/30/2015
802,0.31,VS1,Ideal,G,61.3,56,4.38,4.36,2.68,4/30/2015
2946,0.71,VS1,Very Good,E,63.3,59,5.64,5.67,3.58,4/30/2015
580,0.32,VS2,Ideal,G,61.5,55,4.39,4.43,2.71,4/30/2015
899,0.41,VS1,Premium,G,61.9,58,4.75,4.78,2.95,4/30/2015
980,0.4,VS2,Ideal,G,62.8,54,4.7,4.67,2.94,4/30/2015
4157,0.9,VS2,Very Good,H,62.2,58,6.11,6.18,3.82,4/30/2015
1441,0.57,SI1,Ideal,G,62.3,54,5.34,5.35,3.33,4/30/2015
2889,0.9,SI2,Good,H,63.5,58,6.09,6.14,3.88,4/30/2015
2362,0.52,VVS2,Ideal,D,62.4,56,5.15,5.17,3.22,4/30/2015
3299,0.71,VS2,Ideal,G,61.8,56,5.68,5.72,3.52,4/30/2015
942,0.31,VS2,Ideal,D,60.7,56,4.38,4.35,2.65,4/30/2015
1333,0.4,VVS1,Ideal,E,61.5,56,4.7,4.73,2.9,4/30/2015
5136,1.21,VS2,Very Good,J,62.2,59,6.79,6.84,4.24,4/30/2015
608,0.3,VS1,Ideal,I,62.5,57,4.32,4.29,2.69,4/30/2015
911,0.3,VS2,Premium,D,62.3,58,4.32,4.29,2.68,4/30/2015
507,0.3,VS1,Ideal,H,62.1,57,4.27,4.3,2.66,4/30/2015
771,0.33,VS1,Ideal,E,61.5,56.2,4.42,4.45,2.73,4/30/2015
3385,0.9,SI2,Premium,G,62.8,61,6.14,6.09,3.84,4/30/2015
4732,1,VS1,Premium,H,59.1,60,6.45,6.42,3.8,4/30/2015
7300,1.5,SI1,Fair,G,56.1,62,7.6,7.52,4.24,4/30/2015
1440,0.58,SI1,Very Good,F,62.2,57,5.32,5.36,3.32,4/30/2015
548,0.25,IF,Very Good,F,59.4,62,4.12,4.13,2.45,4/30/2015
566,0.34,SI1,Very Good,F,62.8,56,4.42,4.46,2.79,4/30/2015
4861,1,VS2,Good,H,63.7,59,6.3,6.26,4,4/30/2015
4914,1.17,SI2,Good,H,63.8,58,6.73,6.57,4.24,4/30/2015
17530,2.02,SI1,Very Good,F,62.7,59,7.97,8.03,5.02,4/30/2015
4375,1.04,SI2,Ideal,G,60.7,57,6.51,6.61,3.98,4/30/2015
1677,0.52,VS2,Ideal,D,60.3,56,5.24,5.27,3.17,4/30/2015
6833,1.28,SI2,Ideal,G,61.8,56,6.95,6.99,4.31,4/30/2015
11406,1.83,VS2,Ideal,J,62,56,7.84,7.9,4.88,4/30/2015
1667,0.54,SI1,Very Good,D,63.2,55,5.21,5.17,3.28,4/30/2015
1875,0.51,VVS2,Very Good,G,61.7,58,5.13,5.18,3.18,4/30/2015
1654,0.53,IF,Ideal,I,62.1,55,5.18,5.22,3.23,4/30/2015
8584,1.24,VS1,Ideal,G,61.9,54,6.89,6.92,4.27,4/30/2015
1263,0.55,SI2,Ideal,F,62.3,57,5.27,5.22,3.27,4/30/2015
1007,0.41,VS1,Ideal,F,61.9,55,4.76,4.8,2.96,4/30/2015
6662,1.03,VS2,Good,F,63.9,59,6.38,6.35,4.07,4/30/2015
1140,0.32,VVS1,Ideal,D,61.3,57,4.42,4.39,2.7,4/30/2015
5653,1.03,SI1,Ideal,D,62.4,57,6.47,6.44,4.03,4/30/2015
668,0.33,VS2,Premium,H,62.8,59,4.44,4.38,2.77,4/30/2015
9160,1.05,VS1,Ideal,E,62.1,56,6.57,6.48,4.05,4/30/2015
2115,0.54,VVS2,Very Good,F,63.2,54,5.2,5.18,3.28,4/30/2015
422,0.3,SI1,Ideal,I,61.9,57,4.29,4.31,2.66,4/30/2015
1949,0.57,VS2,Ideal,E,60.4,57,5.4,5.35,3.25,4/30/2015
644,0.38,SI2,Very Good,F,60.1,60,4.7,4.75,2.84,4/30/2015
5408,1.2,SI1,Very Good,I,60,60,6.81,6.89,4.11,4/30/2015
657,0.32,VS1,Ideal,E,59.5,57,4.45,4.49,2.66,4/30/2015
4735,0.9,SI1,Premium,D,63,56,6.14,6.09,3.85,4/30/2015
657,0.26,IF,Ideal,F,61.6,56,4.07,4.11,2.52,6/2/2015
4466,0.91,SI1,Very Good,D,63.2,59,6.11,6.14,3.87,6/2/2015
5758,1.08,SI1,Premium,D,62.6,56,6.62,6.57,4.13,6/2/2015
8108,1.5,SI2,Premium,D,62.6,59,7.2,7.23,4.52,6/2/2015
2356,0.54,VVS1,Ideal,F,60.5,55,5.31,5.33,3.22,6/2/2015
10232,1.21,VVS1,Ideal,G,60.2,57,7.02,6.94,4.2,6/2/2015
3492,0.72,VVS1,Ideal,G,62.2,54.4,5.73,5.76,3.57,6/2/2015
473,0.3,VS2,Very Good,H,62.6,58,4.22,4.28,2.66,6/2/2015
563,0.35,VS2,Ideal,G,61.6,54,4.55,4.58,2.81,6/2/2015
1689,0.52,VS1,Ideal,G,61.8,55,5.17,5.21,3.21,6/2/2015
1080,0.4,VVS1,Good,F,60.6,62,4.71,4.73,2.86,6/2/2015
814,0.31,VS2,Fair,E,54.2,63,4.61,4.51,2.47,6/2/2015
1937,0.5,VS1,Ideal,D,61.9,55,5.09,5.12,3.16,6/2/2015
1780,0.47,VVS1,Very Good,G,60.6,55,5.05,5.09,3.07,6/2/2015
2061,0.71,VS1,Very Good,J,62.4,58,5.67,5.7,3.55,6/2/2015
506,0.3,VS1,Premium,J,62.7,59,4.28,4.24,2.67,6/2/2015
1057,0.41,VVS1,Premium,E,61.2,58,4.74,4.8,2.92,6/2/2015
1096,0.38,VVS1,Ideal,F,62.3,54,4.64,4.7,2.91,6/2/2015
673,0.3,VS2,Ideal,F,63,55,4.29,4.28,2.7,6/2/2015
6442,1.3,SI2,Ideal,F,62.2,56,6.96,7,4.34,6/2/2015
480,0.27,VS1,Ideal,H,61.6,56,4.18,4.2,2.58,6/2/2015
2515,0.71,VS2,Premium,G,62.8,58,5.74,5.69,3.59,6/2/2015
1814,0.56,SI1,Ideal,D,60.5,57,5.36,5.31,3.23,6/2/2015
5258,1.09,SI2,Ideal,D,62.1,56,6.59,6.56,4.08,6/2/2015
1909,0.72,SI1,Good,I,63.6,59,5.61,5.58,3.56,6/2/2015
5301,1.01,SI1,Premium,E,59.5,60,6.54,6.46,3.87,6/2/2015
829,0.35,VS2,Ideal,D,60.6,56,4.54,4.57,2.76,6/2/2015
1103,0.42,VVS2,Ideal,G,62.4,55,4.82,4.79,3,6/2/2015
1715,0.6,VVS1,Ideal,I,62,56,5.39,5.43,3.35,6/2/2015
2400,0.7,VS2,Very Good,F,58.9,57,5.79,5.85,3.43,6/2/2015
2030,0.53,VVS2,Ideal,F,62.7,56,5.16,6.2,3.25,6/2/2015
523,0.31,SI2,Premium,G,61.8,59,4.34,4.3,2.67,6/2/2015
8044,1.5,VS1,Fair,H,64.8,55,7.25,7.2,4.68,6/2/2015
1311,0.48,VS2,Very Good,F,62.6,55,5,5.07,3.15,6/2/2015
624,0.33,VS2,Premium,H,58.8,62,4.53,4.49,2.65,6/2/2015
4405,1.15,SI2,Very Good,I,62,58,6.69,6.73,4.16,6/2/2015
2409,0.7,SI1,Very Good,F,60.3,59,5.73,5.82,3.48,6/2/2015
4194,1.01,SI1,Ideal,J,60.2,59,6.48,6.51,3.91,6/2/2015
530,0.23,VVS1,Very Good,E,61.8,59,3.9,3.93,2.42,6/2/2015
5751,1.17,SI1,Ideal,H,62.1,54,6.83,6.77,4.22,6/2/2015
